"Frequency Response - Position"
"Axis-1: 1 - 200Hz"
"Index","Time","CH1:POS3D","CH2:TCMD","CH3:SPEED","CH4:ABS","CH1_1:POSC"
"","msec","mm","%","1/min","mm","mm"
1515,1515.000000,245.13970000,27.47871464,1245.46051025,306.62841797,245.13930000
1516,1516.000000,245.30540000,-15.87475968,1230.01098633,306.84185028,245.30600000
1517,1517.000000,245.47340000,21.58747597,1282.88269043,307.04822540,245.47270000
1518,1518.000000,245.63950000,12.05712716,1222.91564941,307.25414276,245.63930000
1519,1519.000000,245.80570000,-11.86487229,1254.61578369,307.46776581,245.80600000
1520,1520.000000,245.97340000,31.40620709,1270.06530762,307.67101288,245.97270000
1521,1521.000000,246.13880000,-5.67151881,1216.85028076,307.88124084,246.13930000
1522,1522.000000,246.30590000,2.52677836,1277.16064453,308.09219360,246.30600000
1523,1523.000000,246.47310000,27.06673991,1246.14715576,308.29528809,246.47270000
1524,1524.000000,246.63880000,-15.62757484,1230.01098633,308.50864410,246.63930000
1525,1525.000000,246.80690000,20.21422686,1283.11157227,308.71528625,246.80600000
1526,1526.000000,246.97290000,12.73001923,1224.17449951,308.92101288,246.97270000
1527,1527.000000,247.13930000,-12.85361165,1253.35693359,309.13471222,247.13930000
1528,1528.000000,247.30700000,31.36500961,1271.09527588,309.33799744,247.30600000
1529,1529.000000,247.47200000,-4.97116177,1216.27807617,309.54807281,247.47270000
1530,1530.000000,247.63950000,1.60670146,1276.47399902,309.75917816,247.63930000
1531,1531.000000,247.80660000,27.21779731,1247.06268311,309.96215820,247.80600000
1532,1532.000000,247.97210000,-15.70996979,1228.75213623,310.17539978,247.97270000
1533,1533.000000,248.14050000,19.70612469,1283.56933594,310.38215637,248.13930000
1534,1534.000000,248.30650000,13.05959901,1223.71673584,310.58769226,248.30600000
1535,1535.000000,248.47280000,-13.34798132,1252.67028809,310.80142975,248.47270000
1536,1536.000000,248.64060000,31.02169734,1271.55303955,311.00467682,248.63930000
1537,1537.000000,248.80550000,-4.36693216,1215.82031250,311.21452332,248.80600000
1538,1538.000000,248.97260000,1.90881626,1275.44403076,311.42570496,248.97270000
1539,1539.000000,249.13970000,28.90689371,1247.63488770,311.62853241,249.13930000
1540,1540.000000,249.30520000,-15.49024993,1227.83660889,311.84185028,249.30600000
1541,1541.000000,249.47340000,20.29662181,1283.45489502,312.04860687,249.47270000
1542,1542.000000,249.63950000,14.28179072,1224.17449951,312.25402832,249.63930000
1543,1543.000000,249.80580000,-13.18319143,1251.64031982,312.46784210,249.80600000
1544,1544.000000,249.97350000,31.03542983,1272.69744873,312.67131805,249.97270000
1545,1545.000000,250.13850000,-3.73523757,1216.04919434,312.88105011,250.13930000
1546,1546.000000,250.30600000,0.30211480,1275.55847168,313.09253693,250.30600000
1547,1547.000000,250.47300000,28.30266410,1249.80926514,313.29547882,250.47270000
1548,1548.000000,250.63870000,-15.84729470,1227.83660889,313.50875854,250.63930000
1549,1549.000000,250.80710000,18.90964021,1284.14154053,313.71578217,250.80600000
1550,1550.000000,250.97310000,14.65256798,1225.20446777,313.92112732,250.97270000
1551,1551.000000,251.13980000,-14.40538314,1250.72479248,314.13497925,251.13930000
1552,1552.000000,251.30740000,30.80197748,1273.26965332,314.33841705,251.30600000
1553,1553.000000,251.47250000,-3.58418017,1215.47698975,314.54795837,251.47270000
1554,1554.000000,251.63970000,-0.24718484,1274.64294434,314.75948334,251.63930000
1555,1555.000000,251.80660000,28.61851140,1249.80926514,314.96223450,251.80600000
1556,1556.000000,251.97220000,-15.17440264,1225.89111328,315.17524719,251.97270000
1557,1557.000000,252.14030000,18.86844274,1283.79821777,315.38234711,252.13930000
1558,1558.000000,252.30650000,15.29799506,1225.20446777,315.58750153,252.30600000
1559,1559.000000,252.47270000,-13.82861851,1249.80926514,315.80131531,252.47270000
1560,1560.000000,252.64020000,31.09035979,1273.26965332,316.00479126,252.63930000
1561,1561.000000,252.80540000,-2.58170832,1215.59143066,316.21421814,252.80600000
1562,1562.000000,252.97240000,0.54929964,1273.84185791,316.42574310,252.97270000
1563,1563.000000,253.13960000,29.79950563,1250.15258789,316.62849426,253.13930000
1564,1564.000000,253.30520000,-14.96841527,1226.23443604,316.84162140,253.30600000
1565,1565.000000,253.47320000,18.97830266,1283.56933594,317.04875946,253.47270000
1566,1566.000000,253.63960000,15.87475968,1225.89111328,317.25391388,253.63930000
1567,1567.000000,253.80570000,-14.03460588,1249.69482422,317.46788025,253.80600000
1568,1568.000000,253.97340000,30.15655040,1274.75738525,317.67158508,253.97270000
1569,1569.000000,254.13880000,-2.92502060,1216.27807617,317.88105011,254.13930000
1570,1570.000000,254.30580000,-0.81021697,1274.52850342,318.09280396,254.30600000
1571,1571.000000,254.47310000,29.30513595,1251.64031982,318.29566956,254.47270000
1572,1572.000000,254.63890000,-15.35292502,1226.23443604,318.50872040,254.63930000
1573,1573.000000,254.80700000,17.48146114,1284.14154053,318.71612549,254.80600000
1574,1574.000000,254.97350000,15.98461961,1226.80664063,318.92108917,254.97270000
1575,1575.000000,255.13960000,-14.96841527,1248.55041504,319.13505554,255.13930000
1576,1576.000000,255.30740000,30.63718759,1274.75738525,319.33864594,255.30600000
1577,1577.000000,255.47240000,-2.12853612,1215.01922607,319.54784393,255.47270000
1578,1578.000000,255.63950000,-1.37324911,1273.26965332,319.75959778,255.63930000
1579,1579.000000,255.80670000,29.60725076,1251.98364258,319.96231079,255.80600000
1580,1580.000000,255.97190000,-14.65256798,1224.28894043,320.17517090,255.97270000
1581,1581.000000,256.14010000,17.67371601,1284.14154053,320.38265228,256.13930000
1582,1582.000000,256.30630000,16.98709146,1226.92108154,320.58746338,256.30600000
1583,1583.000000,256.47250000,-14.91348531,1247.63488770,320.80150604,256.47270000
1584,1584.000000,256.64040000,30.43120022,1275.44403076,321.00517273,256.63930000
1585,1585.000000,256.80540000,-1.41444658,1215.47698975,321.21429443,256.80600000
1586,1586.000000,256.97260000,-2.16973359,1272.81188965,321.42627716,256.97270000
1587,1587.000000,257.13980000,30.36253776,1252.78472900,321.62891388,257.13930000
1588,1588.000000,257.30530000,-14.84482285,1224.28894043,321.84181213,257.30600000
1589,1589.000000,257.47340000,17.00082395,1284.48486328,322.04940796,257.47270000
1590,1590.000000,257.63960000,17.78357594,1227.03552246,322.25410461,257.63930000
1591,1591.000000,257.80590000,-14.92721780,1246.71936035,322.46810913,257.80600000
1592,1592.000000,257.97360000,29.68964570,1276.81732178,322.67204285,257.97270000
1593,1593.000000,258.13880000,-0.75528701,1215.47698975,322.88089752,258.13930000
1594,1594.000000,258.30600000,-2.38945345,1271.89636230,323.09299469,258.30600000
1595,1595.000000,258.47330000,30.45866520,1254.04357910,323.29566956,258.47270000
1596,1596.000000,258.63880000,-14.55644054,1223.83117676,323.50849152,258.63930000
1597,1597.000000,258.80700000,15.79236473,1284.25598145,323.71635437,258.80600000
1598,1598.000000,258.97320000,18.30541060,1228.17993164,323.92089844,258.97270000
1599,1599.000000,259.13950000,-15.49024993,1245.91827393,324.13494110,259.13930000
1600,1600.000000,259.30700000,30.40373524,1276.70288086,324.33876038,259.30600000
1601,1601.000000,259.47230000,-0.01373249,1215.01922607,324.54750061,259.47270000
1602,1602.000000,259.63930000,-2.16973359,1271.20971680,324.75967407,259.64030000
1603,1603.000000,259.80650000,31.48860203,1254.73022461,324.96227264,259.80700000
1604,1604.000000,259.97200000,-13.00466905,1222.57232666,325.17494202,259.97370000
1605,1605.000000,260.14010000,16.50645427,1284.37042236,325.38295746,260.14030000
1606,1606.000000,260.30630000,19.14309256,1229.78210449,325.58761597,260.30700000
1607,1607.000000,260.47260000,-15.70996979,1246.03271484,325.80188751,260.47370000
1608,1608.000000,260.64050000,29.60725076,1278.30505371,326.00605011,260.64030000
1609,1609.000000,260.80600000,0.00000000,1216.73583984,326.21486664,260.80700000
1610,1610.000000,260.97330000,-4.07854985,1271.89636230,326.42734528,260.97370000
1611,1611.000000,261.14060000,30.62345509,1256.56127930,326.63005829,261.14030000
1612,1612.000000,261.30630000,-14.21312826,1222.91564941,326.84272766,261.30700000
1613,1613.000000,261.47430000,15.06454271,1284.82818604,327.05089569,261.47370000
1614,1614.000000,261.64080000,18.70365284,1230.01098633,327.25540161,261.64030000
1615,1615.000000,261.80700000,-16.39659434,1244.88830566,327.46955872,261.80700000
1616,1616.000000,261.97470000,29.25020599,1278.30505371,327.67364502,261.97370000
1617,1617.000000,262.14020000,0.16478989,1215.82031250,327.88223267,262.14030000
1618,1618.000000,262.30720000,-4.06481736,1270.29418945,328.09448242,262.30700000
1619,1619.000000,262.47440000,30.77451250,1255.87463379,328.29704285,262.47370000
1620,1620.000000,262.63970000,-13.22438890,1221.31347656,328.50948334,262.64030000
1621,1621.000000,262.80770000,15.16067015,1283.68377686,328.71761322,262.80700000
1622,1622.000000,262.97380000,19.74732216,1230.01098633,328.92189026,262.97370000
1623,1623.000000,263.13980000,-15.16067015,1243.17169189,329.13593292,263.14030000
1624,1624.000000,263.30770000,29.88190058,1278.30505371,329.34005737,263.30700000
1625,1625.000000,263.47290000,1.92254875,1215.47698975,329.54841614,263.47370000
1626,1626.000000,263.64000000,-4.35319967,1269.37866211,329.76093292,263.64030000
1627,1627.000000,263.80740000,31.68085691,1257.36236572,329.96356964,263.80700000
1628,1628.000000,263.97270000,-13.32051634,1221.88568115,330.17604828,263.97370000
1629,1629.000000,264.14100000,13.58143367,1284.14154053,330.38452148,264.14030000
1630,1630.000000,264.30750000,20.20049437,1231.49871826,330.58872223,264.30700000
1631,1631.000000,264.47340000,-16.12194452,1242.71392822,330.80287933,264.47370000
1632,1632.000000,264.64150000,28.37132656,1279.67834473,331.00723267,264.64030000
1633,1633.000000,264.80690000,1.96374622,1215.93475342,331.21540070,264.80700000
1634,1634.000000,264.97380000,-4.91623180,1268.34869385,331.42795563,264.97370000
1635,1635.000000,265.14120000,32.10656413,1257.82012939,331.63043976,265.14030000
1636,1636.000000,265.30640000,-12.64762428,1219.94018555,331.84265137,265.30700000
1637,1637.000000,265.47440000,13.95221093,1283.45489502,332.05112457,265.47370000
1638,1638.000000,265.64080000,21.62867344,1231.26983643,332.25509644,265.64030000
1639,1639.000000,265.80660000,-15.83356221,1241.34063721,332.46921539,265.80700000
1640,1640.000000,265.97440000,29.01675364,1279.44946289,332.67360687,265.97370000
1641,1641.000000,266.13980000,2.84262565,1216.04919434,332.88169861,266.14030000
1642,1642.000000,266.30670000,-5.69898380,1268.11981201,333.09440613,266.30700000
1643,1643.000000,266.47400000,31.43367207,1259.42230225,333.29708099,266.47370000
1644,1644.000000,266.63960000,-12.59269431,1220.39794922,333.50933075,266.64030000
1645,1645.000000,266.80740000,12.93600659,1284.14154053,333.71807098,266.80700000
1646,1646.000000,266.97400000,21.29909366,1232.87200928,333.92211914,266.97370000
1647,1647.000000,267.14030000,-16.35539687,1241.11175537,334.13619995,267.14030000
1648,1648.000000,267.30820000,28.50865147,1280.02166748,334.34066772,267.30700000
1649,1649.000000,267.47370000,3.65284263,1216.16363525,334.54856873,267.47370000
1650,1650.000000,267.64070000,-7.12716287,1267.08984375,334.76146698,267.64030000
1651,1651.000000,267.80790000,31.73578687,1259.99450684,334.96398926,267.80700000
1652,1652.000000,267.97320000,-11.79620983,1219.71130371,335.17593384,267.97370000
1653,1653.000000,268.14120000,12.37297446,1282.42492676,335.38475037,268.14030000
1654,1654.000000,268.30760000,22.78220269,1233.32977295,335.58853149,268.30700000
1655,1655.000000,268.47340000,-15.79236473,1239.28070068,335.80249786,268.47370000
1656,1656.000000,268.64130000,27.94561934,1280.13610840,336.00715637,268.64030000
1657,1657.000000,268.80680000,4.73770942,1216.50695801,336.21479034,268.80700000
1658,1658.000000,268.97340000,-6.41307333,1265.60211182,336.42768860,268.97370000
1659,1659.000000,269.14070000,32.32628399,1261.02447510,336.63036346,269.14030000
1660,1660.000000,269.30600000,-11.26064268,1219.59686279,336.84234619,269.30700000
1661,1661.000000,269.47370000,11.59022247,1283.22601318,337.05142975,269.47370000
1662,1662.000000,269.64070000,22.76847020,1234.35974121,337.25521088,269.64030000
1663,1663.000000,269.80650000,-16.10821203,1239.62402344,337.46932983,269.80700000
1664,1664.000000,269.97450000,27.31392475,1280.93719482,337.67417908,269.97370000
1665,1665.000000,270.14010000,4.24333974,1217.42248535,337.88185120,270.14030000
1666,1666.000000,270.30690000,-7.09969789,1266.05987549,338.09478760,270.30700000
1667,1667.000000,270.47450000,31.77698434,1261.59667969,338.29757690,270.47370000
1668,1668.000000,270.63990000,-11.43916506,1219.59686279,338.50944519,270.64030000
1669,1669.000000,270.80780000,11.02719033,1282.99713135,338.71856689,270.80700000
1670,1670.000000,270.97450000,22.87833013,1235.04638672,338.92227173,270.97370000
1671,1671.000000,271.14040000,-16.25926943,1238.25073242,339.13623810,271.14030000
1672,1672.000000,271.30830000,27.21779731,1280.47943115,339.34104919,271.30700000
1673,1673.000000,271.47370000,5.71271629,1216.85028076,339.54841614,271.47370000
1674,1674.000000,271.64020000,-7.93737984,1264.34326172,339.76150513,271.64030000
1675,1675.000000,271.80770000,32.29881901,1262.28332520,339.96410370,271.80700000
1676,1676.000000,271.97280000,-10.20324087,1218.56689453,340.17570496,271.97370000
1677,1677.000000,272.14070000,10.40922823,1281.73828125,340.38505554,272.14030000
1678,1678.000000,272.30740000,23.90826696,1236.41967773,340.58868408,272.30700000
1679,1679.000000,272.47320000,-16.19060698,1237.10632324,340.80265045,272.47370000
1680,1680.000000,272.64130000,26.69596265,1281.96716309,341.00772858,272.64030000
1681,1681.000000,272.80680000,6.31694589,1217.65136719,341.21501923,272.80700000
1682,1682.000000,272.97340000,-8.04723977,1263.54217529,341.42822266,272.97370000
1683,1683.000000,273.14110000,32.43614392,1263.65661621,341.63093567,273.14030000
1684,1684.000000,273.30630000,-10.51908816,1218.33801270,341.84253693,273.30700000
1685,1685.000000,273.47430000,9.10464158,1282.19604492,342.05207825,273.47370000
1686,1686.000000,273.64100000,24.52622906,1236.99188232,342.25551605,273.64030000
1687,1687.000000,273.80690000,-16.57511673,1236.30523682,342.46948242,273.80700000
1688,1688.000000,273.97480000,25.92694315,1281.96716309,342.67471313,273.97370000
1689,1689.000000,274.14050000,6.48173579,1218.45245361,342.88181305,274.14030000
1690,1690.000000,274.30710000,-8.81625927,1262.39776611,343.09501648,274.30700000
1691,1691.000000,274.47460000,32.27135402,1264.11437988,343.29776764,274.47370000
1692,1692.000000,274.64010000,-9.84619610,1217.88024902,343.50914001,274.64030000
1693,1693.000000,274.80760000,8.74759681,1281.50939941,343.71879578,274.80700000
1694,1694.000000,274.97420000,24.69101895,1237.56408691,343.92219543,274.97370000
1695,1695.000000,275.14030000,-16.09447954,1235.50415039,344.13600922,275.14030000
1696,1696.000000,275.30800000,25.70722329,1281.85272217,344.34131622,275.30700000
1697,1697.000000,275.47360000,8.14336721,1218.22357178,344.54818726,275.47370000
1698,1698.000000,275.64020000,-9.55781379,1261.48223877,344.76154327,275.64030000
1699,1699.000000,275.80760000,32.09283164,1265.14434814,344.96433258,275.80700000
1700,1700.000000,275.97310000,-9.07717660,1217.88024902,345.17551422,275.97370000
1701,1701.000000,276.14090000,7.99230980,1280.47943115,345.38536072,276.14030000
1702,1702.000000,276.30750000,25.03433123,1239.50958252,345.58879852,276.30700000
1703,1703.000000,276.47340000,-16.49272178,1234.81750488,345.80265045,276.47370000
1704,1704.000000,276.64150000,24.88327383,1282.88269043,346.00818634,276.64030000
1705,1705.000000,276.80710000,7.89618237,1219.25354004,346.21505737,276.80700000
1706,1706.000000,276.97370000,-9.54408130,1260.91003418,346.42841339,276.97370000
1707,1707.000000,277.14140000,31.91430926,1265.60211182,346.63124084,277.14030000
1708,1708.000000,277.30680000,-9.21450151,1217.65136719,346.84238434,277.30700000
1709,1709.000000,277.47430000,7.47047514,1280.36499023,347.05226898,277.47370000
1710,1710.000000,277.64110000,25.44630596,1239.39514160,347.25555420,277.64030000
1711,1711.000000,277.80690000,-16.39659434,1234.13085938,347.46936798,277.80700000
1712,1712.000000,277.97470000,24.73221642,1282.42492676,347.67490387,277.97370000
1713,1713.000000,278.14030000,8.03350728,1219.82574463,347.88173676,278.14030000
1714,1714.000000,278.30690000,-9.70887119,1260.22338867,348.09505463,278.30700000
1715,1715.000000,278.47430000,32.38121395,1265.83099365,348.29792023,278.47370000
1716,1716.000000,278.63980000,-8.52787696,1217.42248535,348.50898743,278.64030000
1717,1717.000000,278.80740000,6.98983796,1280.25054932,348.71898651,278.80700000
1718,1718.000000,278.97410000,25.66602582,1240.08178711,348.92227173,278.97370000
1719,1719.000000,279.14000000,-16.20433947,1233.67309570,349.13600922,279.14030000
1720,1720.000000,279.30790000,23.88080198,1282.65380859,349.34173584,279.30700000
1721,1721.000000,279.47330000,9.59901126,1219.59686279,349.54822540,279.47370000
1722,1722.000000,279.63960000,-10.45042571,1259.42230225,349.76177216,279.64030000
1723,1723.000000,279.80680000,32.91678110,1267.20428467,349.96463776,279.80700000
1724,1724.000000,279.97180000,-7.01730294,1217.07916260,350.17555237,279.97370000
1725,1725.000000,280.13930000,7.15462785,1279.90722656,350.38585663,280.14030000
1726,1726.000000,280.30630000,26.70969514,1241.91284180,350.58917999,280.30700000
1727,1727.000000,280.47240000,-16.10821203,1233.32977295,350.80303192,280.47370000
1728,1728.000000,280.64100000,23.26283988,1284.37042236,351.00906372,280.64030000
1729,1729.000000,280.80710000,9.48915133,1220.97015381,351.21559143,280.80700000
1730,1730.000000,280.97390000,-12.33177698,1259.07897949,351.42932892,280.97370000
1731,1731.000000,281.14170000,31.54353200,1269.14978027,351.63230896,281.14030000
1732,1732.000000,281.30710000,-8.11590222,1216.50695801,351.84303284,281.30700000
1733,1733.000000,281.47470000,5.20461412,1279.22058105,352.05337524,281.47370000
1734,1734.000000,281.64180000,26.43504532,1242.02728271,352.25639343,281.64030000
1735,1735.000000,281.80750000,-16.87723153,1231.04095459,352.46997833,281.80700000
1736,1736.000000,281.97540000,23.05685251,1283.34045410,352.67589569,281.97370000
1737,1737.000000,282.14110000,10.31310080,1220.16906738,352.88204193,282.14030000
1738,1738.000000,282.30760000,-11.17824773,1256.56127930,353.09551239,282.30700000
1739,1739.000000,282.47480000,32.66959626,1267.89093018,353.29841614,282.47370000
1740,1740.000000,282.64000000,-6.60532821,1215.70587158,353.50891113,282.64030000
1741,1741.000000,282.80710000,5.09475419,1278.41949463,353.71944427,282.80700000
1742,1742.000000,282.97380000,27.95935183,1242.94281006,353.92238617,282.97370000
1743,1743.000000,283.13990000,-16.03954957,1230.46875000,354.13597107,283.14030000
1744,1744.000000,283.30780000,22.94699258,1283.68377686,354.34211731,283.30700000
1745,1745.000000,283.47380000,11.79620983,1220.97015381,354.54814911,283.47370000
1746,1746.000000,283.64030000,-12.60642681,1256.33239746,354.76196289,283.64030000
1747,1747.000000,283.80750000,32.34001648,1270.06530762,354.96498108,283.80700000
1748,1748.000000,283.97260000,-5.87750618,1216.04919434,355.17539978,283.97370000
1749,1749.000000,284.14010000,4.51798956,1278.19061279,355.38612366,284.14030000
1750,1750.000000,284.30690000,28.11040923,1244.43054199,355.58914185,284.30700000
1751,1751.000000,284.47270000,-15.62757484,1230.23986816,355.80272675,284.47370000
1752,1752.000000,284.64110000,22.13677561,1284.48486328,356.00910187,284.64030000
1753,1753.000000,284.80710000,11.82367481,1222.00012207,356.21513367,284.80700000
1754,1754.000000,284.97380000,-12.96347157,1255.87463379,356.42898560,284.97370000
1755,1755.000000,285.14140000,31.24141719,1271.32415771,356.63215637,285.14030000
1756,1756.000000,285.30660000,-6.52293326,1216.04919434,356.84249878,285.30700000
1757,1757.000000,285.47420000,3.11727547,1278.07617188,357.05337524,285.47370000
1758,1758.000000,285.64130000,27.35512222,1245.46051025,357.25635529,285.64030000
1759,1759.000000,285.80710000,-16.97335897,1229.55322266,357.46990204,285.80700000
1760,1760.000000,285.97520000,20.84592145,1284.59930420,357.67635345,285.97370000
1761,1761.000000,286.14110000,11.61768745,1222.00012207,357.88215637,286.14030000
1762,1762.000000,286.30740000,-12.42790442,1254.61578369,358.09577942,286.30700000
1763,1763.000000,286.47460000,32.23015655,1270.17974854,358.29887390,286.47370000
1764,1764.000000,286.63970000,-4.97116177,1215.01922607,358.50894928,286.64030000
1765,1765.000000,286.80710000,3.57044768,1276.93176270,358.71982574,286.80700000
1766,1766.000000,286.97380000,29.23647350,1245.68939209,358.92257690,286.97370000
1767,1767.000000,287.13950000,-15.73743477,1227.95104980,359.13604736,287.14030000
1768,1768.000000,287.30750000,21.91705575,1284.25598145,359.34257507,287.30700000
1769,1769.000000,287.47320000,13.89728097,1222.80120850,359.54826355,287.47370000
1770,1770.000000,287.63980000,-13.08706399,1253.70025635,359.76222992,287.64030000
1771,1771.000000,287.80770000,32.47734139,1272.35412598,359.96540070,287.80700000
1772,1772.000000,287.97280000,-4.71024444,1215.36254883,360.17547607,287.97370000
1773,1773.000000,288.14080000,1.22219171,1277.27508545,360.38677216,288.14030000
1774,1774.000000,288.30780000,28.26146663,1247.40600586,360.58956146,288.30700000
1775,1775.000000,288.47330000,-16.42405932,1228.29437256,360.80303192,288.47370000
1776,1776.000000,288.64150000,20.44767921,1285.05706787,361.00978851,288.64030000
1777,1777.000000,288.80740000,13.75995606,1223.37341309,361.21528625,288.80700000
1778,1778.000000,288.97380000,-13.86981598,1252.44140625,361.42921448,288.97370000
1779,1779.000000,289.14150000,32.25762153,1272.69744873,361.63234711,289.14030000
1780,1780.000000,289.30640000,-4.22960725,1214.56146240,361.84219360,289.30700000
1781,1781.000000,289.47380000,2.08733864,1276.01623535,362.05337524,289.47370000
1782,1782.000000,289.64080000,30.18401538,1247.52044678,362.25601196,289.64030000
1783,1783.000000,289.80610000,-15.46278495,1226.69219971,362.46944427,289.80700000
1784,1784.000000,289.97410000,20.17302939,1285.17150879,362.67635345,289.97370000
1785,1785.000000,290.14020000,14.59763801,1224.06005859,362.88173676,290.14030000
1786,1786.000000,290.30670000,-13.19692392,1251.98364258,363.09570313,290.30700000
1787,1787.000000,290.47440000,31.84564680,1273.49853516,363.29906464,290.47370000
1788,1788.000000,290.63960000,-3.52925021,1215.36254883,363.50883484,290.64030000
1789,1789.000000,290.80720000,0.97500687,1275.78735352,363.72028351,290.80700000
1790,1790.000000,290.97400000,30.29387531,1249.12261963,363.92295837,290.97370000
1791,1791.000000,291.13980000,-15.86102719,1226.34887695,364.13627625,291.14030000
1792,1792.000000,291.30790000,19.80225213,1284.59930420,364.34329987,291.30700000
1793,1793.000000,291.47380000,15.58637737,1224.86114502,364.54856873,291.47370000
1794,1794.000000,291.64050000,-14.51524307,1250.83923340,364.76261139,291.64030000
1795,1795.000000,291.80790000,31.76325185,1274.29962158,364.96601105,291.80700000
1796,1796.000000,291.97320000,-2.73276572,1215.01922607,365.17551422,291.97370000
1797,1797.000000,292.14070000,-0.05492996,1274.75738525,365.38707733,292.14030000
1798,1798.000000,292.30770000,29.99176051,1250.03814697,365.58975220,292.30700000
1799,1799.000000,292.47290000,-14.95468278,1225.43334961,365.80287933,292.47370000
1800,1800.000000,292.64100000,19.11562757,1284.94262695,366.01013184,292.64030000
1801,1801.000000,292.80700000,16.02581708,1225.77667236,366.21524811,292.80700000
1802,1802.000000,292.97350000,-14.37791815,1249.58038330,366.42932892,292.97370000
1803,1803.000000,293.14130000,31.69458940,1274.98626709,366.63280487,293.14030000
1804,1804.000000,293.30650000,-2.59544081,1214.79034424,366.84223175,293.30700000
1805,1805.000000,293.47390000,-0.31584729,1274.29962158,367.05387115,293.47370000
1806,1806.000000,293.64070000,29.99176051,1250.61035156,367.25654602,293.64030000
1807,1807.000000,293.80640000,-15.22933260,1225.09002686,367.46967316,293.80700000
1808,1808.000000,293.97430000,18.14062071,1285.28594971,367.67704010,293.97370000
1809,1809.000000,294.14040000,15.87475968,1226.11999512,367.88211823,294.14030000
1810,1810.000000,294.30680000,-14.58390552,1249.80926514,368.09619904,294.30700000
1811,1811.000000,294.47450000,31.15902225,1275.32958984,368.29982758,294.47370000
1812,1812.000000,294.64010000,-2.36198846,1215.47698975,368.50914001,294.64030000
1813,1813.000000,294.80740000,-0.87887943,1273.84185791,368.72089386,294.80700000
1814,1814.000000,294.97450000,30.78824499,1251.18255615,368.92345428,294.97370000
1815,1815.000000,295.14000000,-15.33919253,1224.63226318,369.13654327,295.14030000
1816,1816.000000,295.30790000,17.82477341,1284.48486328,369.34387207,295.30700000
1817,1817.000000,295.47380000,16.67124416,1226.11999512,369.54872131,295.47370000
1818,1818.000000,295.64020000,-16.45152431,1247.97821045,369.76276398,295.64020000
1819,1819.000000,295.80790000,27.67096951,1275.67291260,369.96635437,295.80670000
1820,1820.000000,295.97290000,-7.15462785,1213.98925781,370.17524719,295.97280000
1821,1821.000000,296.14040000,-11.02719033,1271.78192139,370.38673401,296.13850000
1822,1822.000000,296.30720000,17.55012359,1249.00817871,370.58830261,296.30350000
1823,1823.000000,296.47240000,-35.08651469,1217.76580811,370.79986572,296.46760000
1824,1824.000000,296.63980000,-9.00851414,1275.32958984,371.00498199,296.63060000
1825,1825.000000,296.80450000,-16.86349904,1209.64050293,371.20582581,296.79200000
1826,1826.000000,296.96870000,-60.09338094,1222.45788574,371.41464233,296.95160000
1827,1827.000000,297.13320000,-20.85965394,1240.31066895,371.60999298,297.10900000
1828,1828.000000,297.29330000,-67.09695139,1161.00311279,371.80866241,297.26400000
1829,1829.000000,297.45330000,-74.15545180,1207.12280273,372.00645447,297.41620000
1830,1830.000000,297.61050000,-49.38203790,1159.17205811,372.19001770,297.56540000
1831,1831.000000,297.76290000,-100.00000000,1105.84259033,372.38071442,297.71120000
1832,1832.000000,297.91400000,-63.78742104,1142.34924316,372.55935669,297.85330000
1833,1833.000000,298.05890000,-84.37242516,1044.96002197,372.73132324,297.99140000
1834,1834.000000,298.19930000,-100.00000000,1045.76110840,372.90733337,298.12520000
1835,1835.000000,298.33610000,-69.50013732,1035.91918945,373.06644440,298.25450000
1836,1836.000000,298.46540000,-99.90387256,942.30651855,373.22685242,298.37920000
1837,1837.000000,298.59320000,-100.00000000,970.91674805,373.38256836,298.49910000
1838,1838.000000,298.71600000,-97.37709420,905.91430664,373.52420807,298.61410000
1839,1839.000000,298.83220000,-100.00000000,851.09710693,373.66954803,298.72410000
1840,1840.000000,298.94580000,-100.00000000,866.77551270,373.80279541,298.82920000
1841,1841.000000,299.05250000,-100.00000000,774.65057373,373.92810822,298.92930000
1842,1842.000000,299.15410000,-99.93133754,759.08660889,374.05487061,299.02460000
1843,1843.000000,299.25200000,-99.95880253,742.95043945,374.16648865,299.11510000
1844,1844.000000,299.34240000,-100.00000000,654.71649170,374.27631378,299.20070000
1845,1845.000000,299.43020000,-100.00000000,664.67285156,374.38247681,299.28160000
1846,1846.000000,299.51310000,-100.00000000,613.05999756,374.47467804,299.35780000
1847,1847.000000,299.58940000,-100.00000000,549.43084717,374.56848145,299.42930000
1848,1848.000000,299.66310000,-100.00000000,559.95941162,374.65282440,299.49620000
1849,1849.000000,299.73000000,-100.00000000,482.48291016,374.72789764,299.55830000
1850,1850.000000,299.79180000,-99.97253502,453.87268066,374.80415344,299.61570000
1851,1851.000000,299.85010000,-99.94507004,444.60296631,374.86713409,299.66850000
1852,1852.000000,299.90160000,-100.00000000,360.60333252,374.92591858,299.71660000
1853,1853.000000,299.94910000,-100.00000000,357.05566406,374.98218536,299.76020000
1854,1854.000000,299.99200000,-100.00000000,317.23022461,375.02525330,299.79930000
1855,1855.000000,300.02780000,-100.00000000,250.28228760,375.06797791,299.83400000
1856,1856.000000,300.06020000,-100.00000000,256.11877441,375.10356903,299.86470000
1857,1857.000000,300.08730000,-100.00000000,191.00189209,375.12878418,299.89130000
